name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
cincinnati,4/13/23,81.5,44.5,62.3,79.9,44.5,62.2,44.9,59.5,0,0,0,,0,0,7.2,8.2,225.8,1014.6,4.9,9.6,338,29.1,6,10,2023-04-13T07:04:28,2023-04-13T20:13:22,0.75,Clear,Clear conditions throughout the day.,clear-day,"KI69,AS605,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/14/23,78.6,53,64.6,78.6,53,64.6,51.7,64.9,0.104,100,12.5,rain,0,0,31.1,8.1,146.3,1010.4,59.6,9.8,298.2,25.8,5,10,2023-04-14T07:02:59,2023-04-14T20:14:20,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/15/23,77.9,55.5,65.4,77.9,55.5,65.4,56.5,75.1,0,0,0,,0,0,11.4,9.6,227.7,1011,53,9.8,390.1,33.7,9,10,2023-04-15T07:01:32,2023-04-15T20:15:19,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/16/23,71.1,45.8,57.4,71.1,40.4,56.3,49.5,75.6,0.038,100,12.5,rain,0,0,38.7,21.8,235.4,1008.3,61.7,9.4,239,20.4,6,10,2023-04-16T07:00:05,2023-04-16T20:16:18,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/17/23,54,40.2,47.1,54,35.2,42.4,33,58.4,0,0,0,,0,0,35.7,23.6,250.2,1008.2,84.4,9.9,145.7,12.6,2,10,2023-04-17T06:58:38,2023-04-17T20:17:16,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/18/23,64.8,31.5,48,64.8,29.9,46.5,32.6,60.4,0,0,0,,0,0,21.9,15,275.3,1014,6.1,9.9,116.3,9.7,6,10,2023-04-18T06:57:13,2023-04-18T20:18:15,0.95,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/19/23,79.8,38.1,58.5,79.8,36.1,58.1,41.7,58.4,0,0,0,,0,0,25.4,17.3,181.2,1017.2,13,9.8,99.6,8.1,6,10,2023-04-19T06:55:48,2023-04-19T20:19:13,0.98,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/20/23,82.7,48.2,65.7,81.1,48.2,65.5,47.9,57.9,0,0,0,,0,0,28.6,21.1,199.4,1016.6,10.3,9.4,272.3,23.5,4,10,2023-04-20T06:54:24,2023-04-20T20:20:12,0,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/21/23,68.3,49.7,59.5,68.3,46.2,59.3,52.5,78.5,0.385,100,41.67,rain,0,0,23,11.9,263.4,1013.5,56.5,8.9,266,22.9,1,10,2023-04-21T06:53:01,2023-04-21T20:21:10,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KI69,F7513,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/22/23,58.8,42.8,50.4,58.8,38,48.6,39.8,71,0.376,100,33.33,rain,0,0,30.1,20.9,273.4,1011.9,73.9,8.9,532.2,46,10,10,2023-04-22T06:51:39,2023-04-22T20:22:09,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/23/23,47.3,34.4,42.6,43,29.2,38.2,29.4,60.5,0,0,0,,0,0,19.7,12.7,260.6,1019.2,88.4,9.9,457.1,39.4,10,10,2023-04-23T06:50:17,2023-04-23T20:23:08,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/24/23,51.9,33,41.7,51.9,29.9,40.2,28.6,63.1,0,0,0,,0,0,23,8.3,320.4,1023,50,9.8,482.3,41.7,10,10,2023-04-24T06:48:57,2023-04-24T20:24:06,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,E4634,99999900458"
cincinnati,4/25/23,62,30.6,45.5,62,30.6,45.4,31.7,63.6,0,0,0,,0,0,13.9,8.8,54.1,1022,62.6,8.7,468.2,40.6,10,10,2023-04-25T06:47:37,2023-04-25T20:25:05,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/26/23,62.7,43.7,51.8,62.7,40.2,50.6,39.5,65,0,0,0,,0,0,11.4,9.5,12,1021.1,50.1,8.2,525.2,45.5,10,10,2023-04-26T06:46:18,2023-04-26T20:26:03,0.21,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,72429793812,E4634,99999900458"
cincinnati,4/27/23,68.9,37.5,52.9,68.9,36.7,52.4,40.5,66.9,0.078,100,12.5,rain,0,0,20.8,11.1,64.3,1016.5,30.9,8.7,387.1,33.6,7,10,2023-04-27T06:45:01,2023-04-27T20:27:02,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KI69,F7513,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/28/23,60.6,51.9,55.3,60.6,51.9,55.3,52.2,89.9,0.565,100,41.67,rain,0,0,35.6,14.9,272.4,1006.6,99.6,6,351.6,30.3,10,10,2023-04-28T06:43:44,2023-04-28T20:28:00,0.27,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/29/23,66.3,47.7,57.2,66.3,45.8,57,50,78.4,0.002,100,4.17,rain,0,0,28.6,17.6,210.3,1006.7,51.5,8.2,290.3,25.2,4,10,2023-04-29T06:42:29,2023-04-29T20:28:59,0.31,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KI69,F7513,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,4/30/23,57,44.6,50,57,37.5,47.2,43.7,80.1,0.192,100,58.33,rain,0,0,39.6,24.5,276.1,999.8,82.2,8.1,325,28.1,5,10,2023-04-30T06:41:15,2023-04-30T20:29:57,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KI69,F7513,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,5/1/23,48.3,42.4,44.9,42.5,33.9,38.7,39.6,82,0.294,100,58.33,rain,0,0,33.9,24.8,256.9,999,100,8.4,260.6,22.4,10,10,2023-05-01T06:40:01,2023-05-01T20:30:56,0.37,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,E4634,99999900458"
cincinnati,5/2/23,54.8,42.3,49,54.8,37,47.4,38.5,69,0.011,100,4.17,rain,0,0,31.1,20.9,264,1002.3,70,9.9,416.3,36,10,10,2023-05-02T06:38:49,2023-05-02T20:31:54,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,E4634,99999900458"
cincinnati,5/3/23,59.3,42.5,50.5,59.3,35.9,47.9,37.5,61.7,0,0,0,,0,0,26.1,17.6,309.8,1009.6,75.2,9.9,490.9,42.4,10,10,2023-05-03T06:37:39,2023-05-03T20:32:52,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,E4634,99999900458"
cincinnati,5/4/23,67.2,36.9,51.7,67.2,36.9,51.6,38.5,67.1,0,0,0,,0,0,10.3,9.3,318.6,1016.4,14.3,8.5,501,43.3,10,10,2023-05-04T06:36:29,2023-05-04T20:33:50,0.47,Clear,Clear conditions throughout the day.,clear-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,5/5/23,73.8,39.9,57.3,73.8,39.9,57.3,43.4,65.1,0,0,0,,0,0,10.3,9.8,124,1020.2,5.7,9.3,402,34.7,10,10,2023-05-05T06:35:21,2023-05-05T20:34:47,0.5,Clear,Clear conditions throughout the day.,clear-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,72429793812,E4634,99999900458"
cincinnati,5/6/23,75.6,45.9,61.1,75.6,44.7,61,51.3,71.9,0,0,0,,0,0,17.2,9.6,169.5,1020.9,47.3,9.7,481.4,41.5,2,10,2023-05-06T06:34:13,2023-05-06T20:35:45,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,F7513,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,5/7/23,72.6,55.9,64.3,72.6,55.9,64.3,61,89.6,0.501,100,25,rain,0,0,32.2,11,219.8,1015.2,38.5,7.8,269,23.3,10,60,2023-05-07T06:33:08,2023-05-07T20:36:42,0.57,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"KI69,F7513,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,5/8/23,76.5,56.9,66.9,76.5,56.9,66.9,60.9,82.7,0,0,0,,0,0,18.3,11,212.1,1012.9,31.5,9.2,128.8,11,6,30,2023-05-08T06:32:03,2023-05-08T20:37:39,0.61,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KLUK,E5157,72421093814,KCVG,72429793812,E4634"
cincinnati,5/9/23,74.6,55,65.2,74.6,55,65.2,52.9,68.3,0,0,0,,0,0,21.5,13.7,19.8,1016.1,31.1,8.6,103,8.4,5,10,2023-05-09T06:31:00,2023-05-09T20:38:36,0.64,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLUK,E5157,72421093814,KCVG,E4634,72429793812"
cincinnati,5/10/23,76.8,44.1,60.6,76.8,44.1,60.5,44.3,60,0,0,0,,0,0,18.3,12.5,47.9,1021.5,7,9.7,121.2,10.1,7,10,2023-05-10T06:29:59,2023-05-10T20:39:33,0.68,Clear,Clear conditions throughout the day.,clear-day,"F7513,KLUK,E5157,72421093814,KCVG,E4634,72429793812"
cincinnati,5/11/23,83.6,47,66,83,47,65.9,53.3,67.2,0,0,0,,0,0,11.4,7.1,73.4,1019.2,12.2,9.2,127,11,5,10,2023-05-11T06:28:58,2023-05-11T20:40:29,0.71,Clear,Clear conditions throughout the day.,clear-day,"KLUK,E5157,72421093814,KCVG,72429793812,E4634"
cincinnati,5/12/23,76.3,61.5,68.1,76.3,61.5,68.1,65.1,90.8,0.141,100,25,rain,0,0,15,8.8,182.3,1017.9,86.5,6.2,46.8,3.8,2,10,2023-05-12T06:27:59,2023-05-12T20:41:25,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KLUK,E5157,72421093814,KCVG,E4634,72429793812"
cincinnati,5/13/23,78,65.9,70.8,78,65.9,70.8,67.3,89.2,0.01,100,8.33,rain,0,0,9.2,11,344.6,1018.3,82.6,6.6,51.8,3.9,2,30,2023-05-13T06:27:02,2023-05-13T20:42:20,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KLUK,E5157,72421093814,KCVG,E4634,72429793812"
cincinnati,5/14/23,79.5,55.5,68.4,79.5,55.5,68.4,57.7,72.1,0,0,0,,0,0,23,13.4,40.1,1022.8,23.3,7.7,74.3,6.2,3,10,2023-05-14T06:26:06,2023-05-14T20:43:16,0.82,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLUK,E5157,72421093814,KCVG,E4634,72429793812"
cincinnati,5/15/23,69,51.7,60.6,69,51.7,60.6,50.2,70.7,0.091,100,12.5,rain,0,0,23,12,46.2,1023.5,76.2,8.5,44.8,3.5,2,10,2023-05-15T06:25:12,2023-05-15T20:44:10,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KLUK,E5157,72421093814,KCVG,E4634,72429793812"
cincinnati,5/16/23,64.7,56.2,60.7,64.7,56.2,60.7,58.7,93.3,0.204,100,37.5,rain,0,0,10.3,8.1,329.4,1012.7,74.6,5.6,63,5.4,3,10,2023-05-16T06:24:19,2023-05-16T20:45:05,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KLUK,E5157,72421093814,KCVG,E4634,72429793812"
cincinnati,5/17/23,72,46.3,59.3,72,46.3,59.3,47.6,69.8,0,0,0,,0,0,19.7,11.6,48.6,1012.8,23.1,7.1,108.5,9.1,5,10,2023-05-17T06:23:28,2023-05-17T20:45:59,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLUK,E5157,72421093814,KCVG,E4634,72429793812"
cincinnati,5/18/23,74.6,42.2,58.7,74.6,42.2,58.7,44.2,61.3,0,0,0,,0,0,10.3,9.8,58.6,1017.7,1.1,9.9,115,9.7,5,10,2023-05-18T06:22:39,2023-05-18T20:46:52,0.96,Clear,Clear conditions throughout the day.,clear-day,"KLUK,E5157,72421093814,KCVG,E4634,72429793812"
cincinnati,5/19/23,78.4,56,66.9,78.4,56,66.9,59.3,78,0,0,0,,0,0,21.9,15.9,205.6,1016.9,57,9.4,87.5,7.2,4,10,2023-05-19T06:21:51,2023-05-19T20:47:45,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLUK,E5157,72421093814,KCVG,E4634,72429793812"
cincinnati,5/20/23,70.7,57.5,64.6,70.7,57.5,64.6,54.6,72.5,0.293,100,29.17,rain,0,0,19.7,14.8,335.7,1017.2,53.7,6.2,70,5.6,3,10,2023-05-20T06:21:05,2023-05-20T20:48:37,0.03,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"KLUK,E5157,72421093814,KCVG,E4634,72429793812"
cincinnati,5/21/23,75.7,45.3,60.6,75.7,44.6,60.5,48.2,69,0,0,0,,0,0,10.3,6.9,40.3,1021,5,7.4,133.3,10.9,7,10,2023-05-21T06:20:20,2023-05-21T20:49:28,0.06,Clear,Clear conditions throughout the day.,clear-day,"KLUK,E5157,72421093814,KCVG,E4634,72429793812"
cincinnati,5/22/23,79.1,49,64.1,79.1,49,64.1,51.2,68.1,0,0,0,,0,0,19.7,7.7,76.8,1020.1,12.9,8.8,128.9,10.9,6,10,2023-05-22T06:19:37,2023-05-22T20:50:19,0.1,Clear,Clear conditions throughout the day.,clear-day,"KLUK,E5157,72421093814,KCVG,E4634,72429793812"
cincinnati,5/23/23,80.8,52.9,67.2,81.2,52.9,67.2,56.6,71.5,0,0,0,,0,0,10.3,8.1,126.2,1019.4,21.2,8.2,112.7,9.5,5,10,2023-05-23T06:18:56,2023-05-23T20:51:09,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLUK,E5157,72421093814,KCVG,E4634,72429793812"
cincinnati,5/24/23,82.9,54.6,69,81.7,54.6,68.8,54.4,64.1,0,0,0,,0,0,18.3,16.5,39.9,1018.1,25.6,6.7,120.5,10.2,5,10,2023-05-24T06:18:17,2023-05-24T20:51:59,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,5/25/23,71.9,51.2,61.8,71.9,51.2,61.8,40.9,49.6,0,0,0,,0,0,23,16.7,37.7,1020.7,5.1,9.8,144.4,12.1,7,10,2023-05-25T06:17:39,2023-05-25T20:52:48,0.19,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,5/26/23,76.9,45.9,62.2,76.9,43,61.6,40.5,49.1,0,0,0,,0,0,30,15.3,51.1,1022.6,2.3,9.9,134.3,11.2,7,10,2023-05-26T06:17:03,2023-05-26T20:53:36,0.23,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,5/27/23,74.7,47.9,62.9,74.7,47.9,62.9,46.4,58,0,0,0,,0,0,21.9,9.2,63.5,1022.8,10.2,9.9,114,9.5,5,10,2023-05-27T06:16:29,2023-05-27T20:54:23,0.25,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,5/28/23,71.8,57.3,63.6,71.8,57.3,63.6,53,69.8,0,0,0,,0,0,8.1,9.9,197.6,1018.8,72.1,9.8,81,6.5,3,10,2023-05-28T06:15:57,2023-05-28T20:55:09,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,5/29/23,84.8,51,70.3,83.3,51,69.9,55.1,64.6,0,0,0,,0,0,10.3,9.6,37,1014.4,45.1,9.1,88.3,7.3,4,10,2023-05-29T06:15:26,2023-05-29T20:55:54,0.32,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,5/30/23,84.5,61,73.6,85.1,61,73.8,62.7,71.7,0,0,0,,0,0,18.3,10.1,134.2,1015.2,32.4,9.5,132.7,11.1,7,10,2023-05-30T06:14:58,2023-05-30T20:56:38,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,5/31/23,85.5,61.1,73.6,85,61.1,73.6,61.1,68.9,0.006,100,4.17,rain,0,0,35.6,8.3,118.5,1017,10.3,9.5,128.1,10.7,7,10,2023-05-31T06:14:31,2023-05-31T20:57:21,0.39,Rain,Clear conditions throughout the day with morning rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,6/1/23,87.8,60.3,74,86.6,60.3,73.8,60.1,66.7,0,0,0,,0,0,17.2,10.5,60,1017.2,9.7,9.3,133.6,11.2,7,10,2023-06-01T06:14:06,2023-06-01T20:58:03,0.42,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,6/2/23,91.1,53,73.2,88.6,53,72.5,54.7,58.3,0,0,0,,0,0,18.3,10.2,42.5,1015.3,2.2,9.2,136.5,11.5,7,10,2023-06-02T06:13:43,2023-06-02T20:58:45,0.45,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,6/3/23,91.5,58.2,75.5,89.9,58.2,75.1,58.8,60.9,0,0,0,,0,0,31.1,9.7,18.2,1012.9,17.6,8.1,125.1,10.6,6,10,2023-06-03T06:13:22,2023-06-03T20:59:24,0.5,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,6/4/23,84.2,63.3,72.8,84.5,63.3,72.9,58.7,62.9,0,0,0,,0,0,44.7,11.8,38,1013.4,14.2,6.9,128.7,10.8,6,10,2023-06-04T06:13:02,2023-06-04T21:00:03,0.52,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,6/5/23,81.8,54.2,68.7,80.6,54.2,68.6,51.1,55.4,0,0,0,,0,0,13.9,10.3,36.2,1014.8,7.2,8.4,130.9,11,6,10,2023-06-05T06:12:45,2023-06-05T21:00:41,0.55,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,6/6/23,84.8,49.9,68.1,83.1,49.9,67.6,50.8,59.3,0.004,100,4.17,rain,0,0,26.2,16.4,323.7,1012.8,32.6,5.4,117.2,9.8,5,10,2023-06-06T06:12:29,2023-06-06T21:01:17,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,6/7/23,76.5,58.1,66.1,76.5,58.1,66.1,51,64.4,0.055,100,16.67,rain,0,0,35.6,12,21.6,1009.2,38.3,4.3,89,7.3,3,10,2023-06-07T06:12:16,2023-06-07T21:01:52,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,6/8/23,76.6,49.4,63,76.6,49,63,42.9,54.2,0,0,0,,0,0,19.7,9.9,13.8,1010.3,10.5,5.9,125.2,10.6,5,10,2023-06-08T06:12:04,2023-06-08T21:02:26,0.66,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,6/9/23,80.6,48,65.3,79.8,48,65.2,46.1,56.5,0,0,0,,0,0,20.4,11.7,294.3,1011.4,5.8,6.9,128.5,10.7,6,10,2023-06-09T06:11:54,2023-06-09T21:02:58,0.7,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,6/10/23,83.7,52.1,68.1,81.7,52.1,67.6,51,60.6,0,0,0,,0,0,23,9.6,204.2,1011,6.7,7.2,120.5,9.9,5,10,2023-06-10T06:11:46,2023-06-10T21:03:29,0.75,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,6/11/23,78.7,57.2,65.3,78.7,57.2,65.3,61.6,88.3,1.143,100,37.5,rain,0,0,44.1,10.6,199.6,1005.7,72.3,5.3,39.7,2.9,1,30,2023-06-11T06:11:40,2023-06-11T21:03:58,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,6/12/23,69.3,55.5,63.6,69.3,55.5,63.6,55.7,76.9,0.017,100,8.33,rain,0,0,22.7,14.8,303.6,1008,86.1,8.4,54.3,4.2,1,10,2023-06-12T06:11:35,2023-06-12T21:04:26,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,6/13/23,75.6,49.3,62.6,75.6,49.3,62.6,51.2,69.6,0.063,100,12.5,rain,0,0,35.7,22,231.9,1007.5,63.6,9.1,77.7,6.7,3,10,2023-06-13T06:11:33,2023-06-13T21:04:53,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,6/14/23,79.3,60.6,69.5,79.3,60.6,69.5,58.1,68.8,0.031,100,16.67,rain,0,0,25.3,12,303.5,1004.1,79.4,8.4,163.2,14.2,4,10,2023-06-14T06:11:32,2023-06-14T21:05:17,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,6/15/23,83.2,56.9,70.5,84.1,56.9,70.8,61,74.7,0,0,0,,0,0,17.2,9.4,250.5,1006.6,28.3,6.8,234.2,19.9,5,10,2023-06-15T06:11:33,2023-06-15T21:05:41,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,6/16/23,73.2,59.7,66.2,73.2,59.7,66.2,57.8,74.9,0.024,100,4.17,rain,0,0,23,12.9,335.9,1010,59.8,5.7,78.7,6.2,4,10,2023-06-16T06:11:36,2023-06-16T21:06:02,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,6/17/23,79.8,52.7,66.4,79.8,52.7,66.4,55.1,71.9,0,0,0,,0,0,6.9,6.3,27.3,1014.2,14.2,3.6,11,0,0,10,2023-06-17T06:11:41,2023-06-17T21:06:22,0.98,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,6/18/23,82.8,52.4,68.9,82,52.4,68.8,56.5,68.9,0,0,0,,0,0,20.8,9.9,113.2,1011.8,12.7,4.6,11,0,0,10,2023-06-18T06:11:48,2023-06-18T21:06:41,0,Clear,Clear conditions throughout the day.,clear-day,"KI69,KLUK,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,6/19/23,72.7,63.6,68.5,72.7,63.6,68.5,64.8,88.3,0.274,100,33.33,rain,0,0,12.8,11.3,49,1009.7,80.6,5.1,16.2,0.9,1,10,2023-06-19T06:11:56,2023-06-19T21:06:57,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,6/20/23,77.5,66.8,70.5,77.5,66.8,70.5,66.2,86.8,0.014,100,8.33,rain,0,0,23.5,16.1,53.3,1013.1,84.4,6.5,64.8,5.2,2,10,2023-06-20T06:12:06,2023-06-20T21:07:12,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KI69,KLUK,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,6/21/23,82.6,66.6,74,83.5,66.6,74.3,62.1,68.6,0.011,100,4.17,rain,0,0,23.6,16.9,68.5,1016.2,59.2,7.3,127.1,10.8,5,10,2023-06-21T06:12:18,2023-06-21T21:07:26,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,6/22/23,69.9,62,67.1,69.9,62,67.1,58.2,73.3,0,0,0,,0,0,25.3,11.5,50.6,1015.1,85.9,9.9,178.7,14.9,6,10,2023-06-22T06:12:32,2023-06-22T21:07:37,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,6/23/23,75.7,65.3,69.6,75.7,65.3,69.6,65,85.8,0.005,100,8.33,rain,0,0,8.1,7.8,304.5,1013.2,99,7.5,305.9,26.5,10,10,2023-06-23T06:12:47,2023-06-23T21:07:47,0.18,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KI69,KLUK,E5157,72421093814,KCVG,E4634,72429793812,99999900458"
cincinnati,6/24/23,86.4,66.9,75.7,87.4,66.9,76.2,65,72.2,0,0,0,,0,0,20.8,11.3,250,1012.9,63.7,8.4,660.1,57.1,10,10,2023-06-24T06:13:04,2023-06-24T21:07:55,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KI69,KLUK,72421093814,KCVG,E4634,72429793812,99999900458"
